SiteID,Month,ADT,AverageSpeed,SegmentDir,Type,StartDate,SegLength,MonthStart,ActiveType,DaysInMonth,MonthVehKM,Fatal,Serious,Slight,TotalAccidents
5159,2015-04-01,62348.5,60.58687859371116,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,30,4400585.81031,0.0,0.0,0.0,0.0
5159,2015-05-01,61607.64,62.5405342584134,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,31,4493238.7564048795,0.0,0.0,0.0,0.0
5159,2015-06-01,63356.882352941175,62.845289104577525,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,30,4471757.90063647,0.0,0.0,0.0,0.0
5159,2015-07-01,65036.333333333336,62.545120932401886,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,31,4743304.134159333,0.0,0.0,0.0,0.0
5159,2015-08-01,67641.71428571429,61.60024456590608,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,31,4933322.753123429,0.0,0.0,0.0,0.0
5159,2015-09-01,67030.79310344828,59.56183647968278,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,30,4731064.211406207,0.0,0.0,0.0,0.0
5159,2015-10-01,65919.33333333333,59.55715065888612,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,31,4807704.098545332,0.0,0.0,0.0,0.0
5159,2015-11-01,64462.269230769234,59.87400799155618,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,30,4549776.614951538,0.0,0.0,0.0,0.0
5159,2015-12-01,59256.11111111111,61.84767565776932,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,31,4321734.366034444,0.0,0.0,0.0,0.0
5159,2016-01-01,57957.0,62.25987564751844,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,31,4226986.110893999,0.0,0.0,0.0,0.0
5159,2016-02-01,64158.89655172414,60.09021674635388,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,29,4377418.950656,0.0,0.0,0.0,0.0
5159,2016-03-01,65368.44827586207,60.1667333971625,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,31,4767526.320423103,0.0,0.0,0.0,0.0
5159,2016-04-01,66005.45833333333,58.56019167606719,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,30,4658695.611677499,0.0,0.0,1.0,1.0
5159,2016-05-01,65492.55,61.00955375840458,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,31,4776577.449092099,0.0,0.0,0.0,0.0
5159,2016-06-01,65794.625,58.970496576784704,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,30,4643814.898027499,0.0,0.0,0.0,0.0
5159,2016-07-01,66249.96153846153,59.67159168162072,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,31,4831817.852379153,0.0,0.0,0.0,0.0
5159,2016-08-01,67929.75,60.87254234460355,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,31,4954330.102774499,0.0,0.0,0.0,0.0
5159,2016-09-01,67586.08695652174,58.0723547424219,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,30,4770257.106991304,0.0,0.0,0.0,0.0
5159,2016-10-01,66508.0,58.14666262848437,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,31,4850637.408135999,0.0,0.0,0.0,0.0
5159,2016-11-01,66426.0,57.74777948393701,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,30,4688377.63596,0.0,0.0,0.0,0.0
5159,2016-12-01,59165.086956521736,60.8065332301585,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,31,4315095.688442348,0.0,0.0,0.0,0.0
5159,2017-01-01,59355.769230769234,59.70597505264863,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,31,4329002.745826922,0.0,0.0,0.0,0.0
5159,2017-02-01,65266.96296296296,58.13331797381467,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,28,4299467.450813629,0.0,0.0,0.0,0.0
5159,2017-03-01,66981.23076923077,56.32528802557778,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,31,4885151.615027077,0.0,0.0,0.0,0.0
5159,2017-04-01,77574.75,44.36804372556792,M1 J23a-24 NB,Controlled,2019-02-27,2352.682,2019-02-01,No SM,30,5475261.539384999,0.0,0.0,0.0,0.0
3033,2015-04-01,59478.03571428572,62.82335976365825,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,30,4512236.348405357,0.0,0.0,0.0,0.0
3033,2015-05-01,58648.96,62.652495798731984,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,31,4597650.73713472,0.0,0.0,0.0,0.0
3033,2015-06-01,61035.117647058825,62.25978968713287,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,30,4630362.672015882,0.0,0.0,0.0,0.0
3033,2015-07-01,61188.05263157895,62.02913537472486,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,31,4796697.081847947,0.0,0.0,0.0,0.0
3033,2015-08-01,63653.71428571428,61.606982871608885,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,31,4989986.973461714,0.0,0.0,0.0,0.0
3033,2015-09-01,63732.379310344826,60.92298019898941,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,30,4834987.488085862,0.0,0.0,0.0,0.0
3033,2015-10-01,61162.75,62.529725336636,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,31,4794713.54006425,0.0,0.0,0.0,0.0
3033,2015-11-01,61964.307692307695,61.31445956481151,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,30,4700854.661981538,0.0,0.0,0.0,0.0
3033,2015-12-01,56440.333333333336,61.86082319644016,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,31,4424510.513982333,0.0,0.0,1.0,1.0
3033,2016-01-01,55145.67741935484,62.47509938485513,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,31,4323018.932252,0.0,0.0,0.0,0.0
3033,2016-02-01,61376.06896551724,62.13872698895335,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,29,4501020.953082,0.0,0.0,1.0,1.0
3033,2016-03-01,62550.96551724138,62.760409442672405,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,31,4903539.512360207,0.0,0.0,0.0,0.0
3033,2016-04-01,63562.29166666666,62.84318401568016,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,30,4822083.97439375,0.0,0.0,0.0,0.0
3033,2016-05-01,64283.8,63.242505110152166,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,31,5039381.0982466005,0.0,0.0,0.0,0.0
3033,2016-06-01,62529.54166666666,61.585282023363625,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,30,4743735.521341249,0.0,0.0,0.0,0.0
3033,2016-07-01,65434.69230769231,62.85042573276232,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,31,5129602.661712077,0.0,0.0,0.0,0.0
3033,2016-08-01,67087.04166666667,62.45280354067384,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,31,5259134.800871791,0.0,0.0,0.0,0.0
3033,2016-09-01,68490.08695652174,61.47050287188498,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,30,5195925.792761739,0.0,0.0,0.0,0.0
3033,2016-10-01,66512.27272727272,61.40041687453444,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,31,5214077.107813181,0.0,0.0,0.0,0.0
3033,2016-11-01,65359.67857142857,61.54991309080358,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,30,4958440.772771786,0.0,0.0,0.0,0.0
3033,2016-12-01,57786.69565217391,62.0684391021252,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,31,4530055.500759044,0.0,0.0,0.0,0.0
3033,2017-01-01,57872.769230769234,62.20062378214279,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,31,4536803.041586308,0.0,0.0,0.0,0.0
3033,2017-02-01,64314.0,62.05994317232928,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,28,4553837.4072239995,0.0,0.0,0.0,0.0
3033,2017-03-01,66176.30769230769,61.648794827802654,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,31,5187739.899264922,0.0,0.0,0.0,0.0
3033,2017-04-01,84834.7,50.237868466559085,M1 J23a-24 SB,Controlled,2019-02-27,2528.797,2019-02-01,No SM,30,6435892.045677,0.0,0.0,0.0,0.0
3749,2015-04-01,62395.37037037037,65.10386098208853,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,30,16119382.209444446,0.0,0.0,0.0,0.0
3749,2015-05-01,62098.56,65.40163378989787,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,16577460.2282112,0.0,0.0,1.0,1.0
3749,2015-06-01,64191.64705882353,64.96065000210766,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,30,16583436.999458825,0.0,0.0,0.0,0.0
3749,2015-07-01,64079.2,65.28163194921285,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,17106200.038384,0.0,0.0,1.0,1.0
3749,2015-08-01,64962.28571428572,64.88679145702122,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,17341943.319817144,0.0,0.0,1.0,1.0
3749,2015-09-01,64248.41379310345,63.10221586042108,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,30,16598102.26518621,0.0,0.0,1.0,1.0
3749,2015-10-01,63452.54166666666,64.1523192202046,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,16938911.077134166,0.0,0.0,0.0,0.0
3749,2015-11-01,60025.06896551724,63.25284493203127,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,30,15507032.381731035,0.0,0.0,1.0,1.0
3749,2015-12-01,56029.40740740741,63.96909427192334,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,14957275.545625187,0.0,0.0,0.0,0.0
3749,2016-01-01,54346.74193548387,64.78817853579376,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,14508081.23358,0.0,0.0,1.0,1.0
3749,2016-02-01,60306.27586206896,64.30945198132292,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,29,15060357.43244,0.0,0.0,1.0,1.0
3749,2016-03-01,62230.79310344828,64.50345183363596,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,16612760.386753796,0.0,0.0,0.0,0.0
3749,2016-04-01,63415.29166666666,64.45266881607814,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,30,16382871.328924999,0.0,0.0,0.0,0.0
3749,2016-05-01,62970.8,65.12512863104804,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,16810308.202616002,0.0,0.0,1.0,1.0
3749,2016-06-01,64177.208333333336,64.5268738317666,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,30,16579706.861575002,0.0,0.0,0.0,0.0
3749,2016-07-01,64187.5,65.1351527226425,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,17135111.15875,0.0,0.0,0.0,0.0
3749,2016-08-01,65002.0,65.50970803462458,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,17352545.208040003,0.0,0.0,1.0,1.0
3749,2016-09-01,66715.95652173914,64.20990741410536,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,30,17235573.669313047,0.0,0.0,0.0,0.0
3749,2016-10-01,65172.0,64.12208882230517,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,17397927.39144,0.0,1.0,1.0,2.0
3749,2016-11-01,62975.107142857145,62.95032617763368,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,30,16269152.914564287,0.0,0.0,0.0,0.0
3749,2016-12-01,56225.69565217391,63.96811917187794,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,15009675.48164435,0.0,0.0,0.0,0.0
3749,2017-01-01,55975.38461538462,63.48538437225154,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,14942853.94412308,0.0,0.0,0.0,0.0
3749,2017-02-01,61959.92592592593,63.66729690277706,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,28,14939762.468877038,0.0,0.0,0.0,0.0
3749,2017-03-01,63782.5,63.23855229159192,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,17026994.78065,0.0,0.0,0.0,0.0
3749,2017-04-01,60709.2962962963,49.532200511118255,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,30,15683797.449355558,0.0,0.0,0.0,0.0
3749,2017-05-01,48821.05882352941,48.14310001228978,M1 J24-25 NB,ALR,2019-02-27,8611.42,2019-02-01,No SM,31,13032977.913597649,0.0,0.0,1.0,1.0
4418,2015-04-01,66035.72,62.34030673096319,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,30,16017677.071776,0.0,0.0,0.0,0.0
4418,2015-05-01,63429.4,62.77216811131746,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,31,15898335.541104,0.0,0.0,0.0,0.0
4418,2015-06-01,66346.64705882352,62.49345992926634,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,30,16093095.787905881,0.0,0.0,0.0,0.0
4418,2015-07-01,65606.7,64.01774285248305,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,31,16444067.425272,0.0,0.0,0.0,0.0
4418,2015-08-01,66461.0,62.882625041108966,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,31,16658194.43976,0.0,0.0,0.0,0.0
4418,2015-09-01,15364.148148148148,63.766469317699695,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,30,3726740.066133333,0.0,0.0,1.0,1.0
4418,2016-09-01,69568.7,60.990612157478864,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,30,16874639.52696,0.0,0.0,2.0,2.0
4418,2016-10-01,65376.045454545456,62.46446954090079,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,31,16386254.749167273,0.0,0.0,0.0,0.0
4418,2016-11-01,64325.78571428572,60.366758054146246,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,30,15602914.043485714,0.0,0.0,0.0,0.0
4418,2016-12-01,56692.260869565216,61.52957308796079,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,31,14209697.488674782,0.0,0.0,1.0,1.0
4418,2017-01-01,56990.730769230766,61.86410273195574,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,31,14284507.822901538,0.0,0.0,0.0,0.0
4418,2017-02-01,62865.77777777778,61.59528707840808,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,28,14232188.460373335,0.0,0.0,0.0,0.0
4418,2017-03-01,65141.03846153846,60.83729859529648,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,31,16327351.148796922,0.0,0.0,0.0,0.0
4418,2017-04-01,62180.55555555556,47.96837108182563,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,30,15082565.300000003,0.0,0.0,0.0,0.0
4418,2017-05-01,53063.470588235294,45.82212533492078,M1 J24-25 SB,ALR,2019-02-27,8085.36,2019-02-01,No SM,31,13300155.139214117,0.0,0.0,0.0,0.0
2809,2015-05-01,53992.88888888889,60.99194132560667,M1 J32-33 NB,ALR,2017-03-31,5838.927,2017-03-01,No SM,31,9773076.638981333,0.0,0.0,0.0,0.0
2809,2015-06-01,53341.77777777778,62.47356876827836,M1 J32-33 NB,ALR,2017-03-31,5838.927,2017-03-01,No SM,30,9343762.39484,0.0,0.0,0.0,0.0
2809,2015-07-01,59202.5625,59.50501931398662,M1 J32-33 NB,ALR,2017-03-31,5838.927,2017-03-01,No SM,31,10716062.660163563,0.0,0.0,2.0,2.0
2809,2015-08-01,59675.71428571428,58.07957532377373,M1 J32-33 NB,ALR,2017-03-31,5838.927,2017-03-01,No SM,31,10801706.321001427,0.0,0.0,0.0,0.0
2809,2015-09-01,58592.27586206896,55.98002620093504,M1 J32-33 NB,ALR,2017-03-31,5838.927,2017-03-01,No SM,30,10263480.64567448,0.0,0.0,1.0,1.0
3318,2015-05-01,47229.0,61.94740637226187,M1 J32-33 SB,ALR,2017-03-31,5722.318,2017-03-01,No SM,31,8378040.061482001,0.0,0.0,0.0,0.0
3318,2015-06-01,46897.22222222222,63.16666943078837,M1 J32-33 SB,ALR,2017-03-31,5722.318,2017-03-01,No SM,30,8050824.566166666,0.0,0.0,1.0,1.0
3318,2015-07-01,53471.4375,61.009274811435546,M1 J32-33 SB,ALR,2017-03-31,5722.318,2017-03-01,No SM,31,9485397.648055876,0.0,0.0,2.0,2.0
3318,2015-08-01,54331.28571428572,58.47036040797331,M1 J32-33 SB,ALR,2017-03-31,5722.318,2017-03-01,No SM,31,9637927.720386002,0.0,0.0,0.0,0.0
3318,2015-09-01,54299.68965517241,57.59764868155086,M1 J32-33 SB,ALR,2017-03-31,5722.318,2017-03-01,No SM,30,9321602.745246207,0.0,0.0,1.0,1.0
237,2015-05-01,46700.0,61.17231382345943,M1 J33-34 NB,ALR,2017-03-31,4196.516,2017-03-01,No SM,31,6075296.2132,0.0,0.0,0.0,0.0
237,2015-06-01,46422.11111111111,63.34885914040005,M1 J33-34 NB,ALR,2017-03-31,4196.516,2017-03-01,No SM,30,5844333.960946666,0.0,0.0,0.0,0.0
237,2015-07-01,50779.2,60.46577470040226,M1 J33-34 NB,ALR,2017-03-31,4196.516,2017-03-01,No SM,31,6605967.483283199,1.0,0.0,0.0,1.0
237,2015-08-01,50810.142857142855,57.30841704833962,M1 J33-34 NB,ALR,2017-03-31,4196.516,2017-03-01,No SM,31,6609992.901330857,0.0,0.0,1.0,1.0
237,2015-09-01,50940.65,58.610280787543935,M1 J33-34 NB,ALR,2017-03-31,4196.516,2017-03-01,No SM,30,6413197.583262,0.0,0.0,0.0,0.0
4035,2015-05-01,47597.16666666666,65.40882568873731,M1 J33-34 SB,ALR,2017-03-31,4166.355,2017-03-01,No SM,31,6147507.493152497,0.0,0.0,0.0,0.0
4035,2015-06-01,46813.66666666666,65.7141504261576,M1 J33-34 SB,ALR,2017-03-31,4166.355,2017-03-01,No SM,30,5851270.625549998,0.0,0.0,0.0,0.0
4035,2015-07-01,51462.4,63.45131850308834,M1 J33-34 SB,ALR,2017-03-31,4166.355,2017-03-01,No SM,31,6646729.454112,0.0,0.0,0.0,0.0
4035,2015-08-01,51891.0,62.11180028466263,M1 J33-34 SB,ALR,2017-03-31,4166.355,2017-03-01,No SM,31,6702086.146454999,0.0,0.0,1.0,1.0
4035,2015-09-01,50821.10344827586,61.446987132687205,M1 J33-34 SB,ALR,2017-03-31,4166.355,2017-03-01,No SM,30,6352162.753717241,0.0,0.0,1.0,1.0
5646,2015-05-01,54417.0,49.26063791339716,M1 J34-35 SB,ALR,2017-03-31,5701.568,2017-03-01,No SM,31,9618129.001536,0.0,0.0,0.0,0.0
4957,2015-04-01,60001.392857142855,63.00462608308498,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,30,7906395.537064285,0.0,0.0,0.0,0.0
4957,2015-05-01,60922.0,62.877295558254815,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,8295294.26188,0.0,0.0,0.0,0.0
4957,2015-06-01,61669.94117647059,62.7688567888446,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,30,8126260.482811764,0.0,0.0,1.0,1.0
4957,2015-07-01,60010.954545454544,62.315533300359554,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,8171243.998733636,0.0,0.0,1.0,1.0
4957,2015-08-01,59731.6875,62.388644218364,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,8133218.28848625,0.0,0.0,1.0,1.0
4957,2015-09-01,61355.75862068965,59.90760668278896,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,30,8084860.5846,0.0,0.0,0.0,0.0
4957,2015-10-01,60617.52,61.17520281265218,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,8253835.491700799,0.0,0.0,1.0,1.0
4957,2015-11-01,58448.88888888889,60.29924213621271,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,30,7701821.778666667,0.0,0.0,0.0,0.0
4957,2015-12-01,56229.14814814815,61.4245451976601,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,7656303.633888149,0.0,0.0,2.0,2.0
4957,2016-01-01,52895.12903225807,60.98528555284986,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,7202335.12266,0.0,0.0,2.0,2.0
4957,2016-02-01,58532.41379310345,61.42539706852672,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,29,7455733.6096,0.0,0.0,1.0,1.0
4957,2016-03-01,60938.62068965517,61.21909213340727,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,8297557.377199999,0.0,0.0,0.0,0.0
4957,2016-04-01,62058.04166666666,61.2644466571281,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,30,8177400.5620249985,0.0,0.0,0.0,0.0
4957,2016-05-01,62412.15,61.75113259197128,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,8498196.870861001,0.0,0.0,0.0,0.0
4957,2016-06-01,63424.583333333336,61.00489689197801,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,30,8357470.03075,0.0,0.0,0.0,0.0
4957,2016-07-01,65699.5,61.458327454781006,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,8945810.79673,0.0,0.0,1.0,1.0
4957,2016-08-01,62869.04166666666,61.30044464120854,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,8560408.400699165,0.0,0.0,1.0,1.0
4957,2016-09-01,60952.954545454544,61.31623942459348,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,30,8031783.011045454,0.0,0.0,0.0,0.0
4957,2016-10-01,60063.36363636364,61.70349343193627,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,8178380.15367091,0.0,0.0,1.0,1.0
4957,2016-11-01,58970.0,59.49379997652,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,30,7770488.694,0.0,0.0,0.0,0.0
4957,2016-12-01,55021.82608695652,60.91375359343565,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,7491911.595438261,0.0,0.0,1.0,1.0
4957,2017-01-01,53158.851851851854,59.43021649298504,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,7238244.291631851,0.0,0.0,1.0,1.0
4957,2017-02-01,58502.25925925926,60.378043646304256,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,28,7194930.776174815,0.0,0.0,0.0,0.0
4957,2017-03-01,60977.769230769234,61.110893503433154,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,8302887.941995385,0.0,0.0,1.0,1.0
4957,2017-04-01,59998.5,61.92860416748514,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,30,7906014.3447,0.0,0.0,1.0,1.0
4957,2017-05-01,61770.94117647059,61.39242228879751,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,8410888.248778824,0.0,0.0,0.0,0.0
4957,2017-09-01,63204.269230769234,62.176117606466455,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,30,8328439.197392308,0.0,0.0,1.0,1.0
4957,2017-10-01,62109.58620689655,61.90272199638237,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,8456999.01628,0.0,0.0,0.0,0.0
4957,2017-11-01,60424.11538461538,61.03522982100244,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,30,7962097.769053846,0.0,0.0,0.0,0.0
4957,2017-12-01,56688.67741935484,62.21427559352183,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,7718874.30666,0.0,0.0,1.0,1.0
4957,2018-01-01,54222.53333333333,61.81624060353752,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,7383077.863901333,0.0,0.0,0.0,0.0
4957,2018-02-01,56036.88888888889,61.2052404632927,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,28,6891725.919182222,0.0,0.0,0.0,0.0
4957,2018-03-01,58396.76666666667,60.578631351164994,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,7951452.077120667,0.0,0.0,0.0,0.0
4957,2018-04-01,60136.392857142855,62.63471845845664,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,30,7924184.514064285,0.0,0.0,2.0,2.0
4957,2018-05-01,63692.55172413793,62.12870232214669,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,31,8672539.621839998,0.0,0.0,0.0,0.0
4957,2018-06-01,64351.58823529412,62.35968580692281,M20 J4-5 EB,ALR,2020-03-31,4392.34,2020-03-01,No SM,30,8479621.652082354,0.0,0.0,0.0,0.0
920,2015-04-01,59451.55555555556,62.24901943194335,M20 J4-5 WB,ALR,2020-03-31,4425.906,2020-03-01,No SM,30,7893809.893280002,0.0,0.0,0.0,0.0
920,2015-05-01,58920.0,58.22062825299842,M20 J4-5 WB,ALR,2020-03-31,4425.906,2020-03-01,No SM,31,8084005.8271200005,0.0,0.0,0.0,0.0
920,2015-06-01,61051.86666666667,57.74427317537656,M20 J4-5 WB,ALR,2020-03-31,4425.906,2020-03-01,No SM,30,8106294.689736,0.0,0.0,0.0,0.0
920,2015-07-01,60350.86363636364,58.50043796917872,M20 J4-5 WB,ALR,2020-03-31,4425.906,2020-03-01,No SM,31,8280324.733674275,0.0,1.0,1.0,2.0
920,2015-08-01,60749.9375,58.287826427804966,M20 J4-5 WB,ALR,2020-03-31,4425.906,2020-03-01,No SM,31,8335078.899307125,0.0,0.0,0.0,0.0
920,2015-09-01,60534.82608695652,57.26196131439969,M20 J4-5 WB,ALR,2020-03-31,4425.906,2020-03-01,No SM,30,8037643.499616522,0.0,0.0,0.0,0.0
920,2015-10-01,59568.125,57.28152150723786,M20 J4-5 WB,ALR,2020-03-31,4425.906,2020-03-01,No SM,31,8172930.57723375,0.0,0.0,0.0,0.0
